condition,seed,generation,cumulative_evals,pop_best_fitness,pop_mean_fitness,pop_worst_fitness,pop_std_fitness,best_so_far
dynamic_exponential,7,42,4300,12.978232998312528,14.429894140504398,17.811871208194287,0.8859542683497706,12.978232998312528
dynamic_exponential,7,43,4400,12.978232998312528,14.545344786747735,18.51651513899117,0.9954363664974448,12.978232998312528
dynamic_exponential,7,44,4500,12.978232998312528,14.521274988772918,20.10554700852678,1.098235799188153,12.978232998312528
dynamic_exponential,7,45,4600,12.978232998312528,14.619575056319944,18.839607805437115,1.0318753566558017,12.978232998312528
dynamic_exponential,7,46,4700,12.978232998312528,14.752764176987919,19.509980079602226,1.2424333561242171,12.978232998312528
dynamic_exponential,7,47,4800,13.134846922834953,14.582817364449145,18.20332963783729,0.9903186847430906,12.978232998312528
dynamic_exponential,7,48,4900,12.9,14.657885954317846,19.420465053408524,1.1956631838047034,12.9
dynamic_exponential,7,49,5000,12.978232998312528,14.774649690308625,18.948683298050515,1.337841427610058,12.9
dynamic_exponential,7,50,5100,12.978232998312528,14.715885155674046,19.555294535724684,1.3447519657102753,12.9
dynamic_exponential,8,0,100,18.207106781186546,20.75873177806626,23.861901286060018,1.0641301715510603,18.207106781186546
dynamic_exponential,8,1,200,15.11245154965971,20.09661275539639,33.56287388383278,2.940760293418208,15.11245154965971
dynamic_exponential,8,2,300,14.799999999999999,18.31673850021827,31.16770782520313,2.3656622141078056,14.799999999999999
dynamic_exponential,8,3,400,15.18910462845192,16.95424509899673,20.18321595661992,1.0577030702608408,14.799999999999999
dynamic_exponential,8,4,500,14.62664991614216,16.540323430027794,20.370828693386972,0.8513419599008577,14.62664991614216
dynamic_exponential,8,5,600,14.105547008526779,16.14595017498656,19.18208554864871,0.7598766769015672,14.105547008526779
dynamic_exponential,8,6,700,14.105547008526779,16.13468866519212,19.157342370508886,0.8324492151228937,14.105547008526779
dynamic_exponential,8,7,800,14.135270009440731,16.18280066950259,19.72736184954957,1.0930620139691347,14.105547008526779
dynamic_exponential,8,8,900,14.033907960581372,15.849785907626458,17.554065922853802,0.7236081912466262,14.033907960581372
dynamic_exponential,8,9,1000,14.105547008526779,15.74243461656599,18.7319206502675,0.8597540286120321,14.033907960581372
dynamic_exponential,8,10,1100,14.420465053408524,15.81106100931863,18.559591794226545,0.864848917332397,14.033907960581372
dynamic_exponential,8,11,1200,14.708607914449798,15.85219038902422,18.724807680927192,0.8178868031686407,14.033907960581372
dynamic_exponential,8,12,1300,14.105547008526779,15.850030760727156,18.67804971641414,0.9141290871953972,14.033907960581372
dynamic_exponential,8,13,1400,14.105547008526779,15.701317357233158,19.257583690279024,0.925955419875944,14.033907960581372
dynamic_exponential,8,14,1500,14.00454076850486,15.429003057089101,17.57402157263998,0.6996679615887018,14.00454076850486
dynamic_exponential,8,15,1600,13.927105745132009,15.450161785866124,17.594997914928744,0.7431115539228635,13.927105745132009
dynamic_exponential,8,16,1700,14.264688270438851,15.590309385194857,17.87175030543074,0.7852156215496839,13.927105745132009
dynamic_exponential,8,17,1800,14.08494332412792,15.475918087240505,17.40454076850486,0.7570759819703985,13.927105745132009
dynamic_exponential,8,18,1900,14.08494332412792,15.546855703560704,19.492838827718412,0.8934162574804425,13.927105745132009
dynamic_exponential,8,19,2000,13.94928556845359,15.3662043711361,18.362873883832776,0.7545131579712798,13.927105745132009
dynamic_exponential,8,20,2100,14.033030277982336,15.518059921319345,20.310693864511038,1.1079275437734148,13.927105745132009
dynamic_exponential,8,21,2200,13.981488772222677,15.435507781202482,19.491153452528778,1.0419101588989739,13.927105745132009
dynamic_exponential,8,22,2300,13.87082869338697,15.30398326834976,18.95870331449229,1.0058727802765397,13.87082869338697
dynamic_exponential,8,23,2400,13.760681686165901,15.426846279919193,19.036664289109584,1.1805705530334492,13.760681686165901
dynamic_exponential,8,24,2500,13.660107523773828,15.082751206824648,18.253720459187964,0.8854559166259542,13.660107523773828
