condition,seed,generation,cumulative_evals,pop_mean_fitness,pop_std_fitness,best_so_far
mutation_only,4,20,2100,15.2015259854742,0.5194865762957184,13.56287388383278
mutation_only,4,21,2200,15.118869409673081,0.5706429121534107,13.56287388383278
mutation_only,4,22,2300,15.129950606928286,0.5649222928471114,13.56287388383278
mutation_only,4,23,2400,15.11218060502414,0.5598080355384497,13.56287388383278
mutation_only,4,24,2500,15.173732529633362,0.5787848679313774,13.56287388383278
mutation_only,4,25,2600,15.155955258965554,0.5874815651541948,13.56287388383278
mutation_only,4,26,2700,15.203651875043096,0.5828507217053382,13.56287388383278
mutation_only,4,27,2800,15.232326065206234,0.5235501363538823,13.56287388383278
mutation_only,4,28,2900,15.333634513934037,0.5553617135683918,13.56287388383278
mutation_only,4,29,3000,15.416800389883138,0.5950419788567413,13.56287388383278
mutation_only,4,30,3100,15.25522632752646,0.5589982056660721,13.56287388383278
mutation_only,4,31,3200,15.345638853348465,0.5951030044915367,13.56287388383278
mutation_only,4,32,3300,15.250531103216469,0.565920367772603,13.56287388383278
mutation_only,4,33,3400,15.226605283575152,0.6647303111633046,13.56287388383278
mutation_only,4,34,3500,15.154307297839996,0.5479324161634218,13.56287388383278
mutation_only,4,35,3600,15.18503377386804,0.596521882349569,13.56287388383278
mutation_only,4,36,3700,15.127271240713917,0.5546450276915776,13.56287388383278
mutation_only,4,37,3800,15.027213000207592,0.5818513086437505,13.56287388383278
mutation_only,4,38,3900,15.003861007946673,0.5628160314740416,13.56287388383278
mutation_only,4,39,4000,15.015191817679426,0.5125616374212255,13.56287388383278
mutation_only,4,40,4100,15.01135262670992,0.527985972996892,13.56287388383278
mutation_only,4,41,4200,15.009374207892966,0.5962357956971039,13.56287388383278
mutation_only,4,42,4300,14.996417238766664,0.5353312092534018,13.50454076850486
mutation_only,4,43,4400,15.030091170958565,0.5613837741524174,13.50454076850486
mutation_only,4,44,4500,15.08224387058679,0.5499660075048933,13.50454076850486
mutation_only,4,45,4600,15.206347975550578,0.6157898944816467,13.50454076850486
mutation_only,4,46,4700,15.010102398287,0.5233071459454085,13.50454076850486
mutation_only,4,47,4800,14.962932740271604,0.5397761813200973,13.419803902718558
mutation_only,4,48,4900,14.877225225847246,0.6063856207600727,13.419803902718558
mutation_only,4,49,5000,14.877324241401476,0.5153496906620781,13.419803902718558
mutation_only,4,50,5100,14.938045455399424,0.6333729352783478,13.419803902718558
mutation_crossover,0,0,100,20.797298156446587,0.9663858374888888,18.72736184954957
mutation_crossover,0,1,200,19.921139608345708,2.5023028275832995,15.781534080237808
mutation_crossover,0,2,300,18.051922251389882,2.150950943025045,15.269693845669908
mutation_crossover,0,3,400,16.952723841700465,1.1155048136625194,14.357066051117284
mutation_crossover,0,4,500,16.532493366431332,0.8492824785480227,14.357066051117284
mutation_crossover,0,5,600,16.156261888304304,0.7102502490249237,14.316590212458495
mutation_crossover,0,6,700,16.07787190628634,0.6989858719007837,14.316590212458495
mutation_crossover,0,7,800,16.023044744336712,0.7956703691370007,14.316590212458495
mutation_crossover,0,8,900,16.159107958820574,0.9464985644399742,14.160107523773828
mutation_crossover,0,9,1000,15.896382155189556,0.8102791814462246,14.160107523773828
