condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_exponential,51,5200,12.841941235908886,0.24030410561922003,14.874539924641061,13.177074074948683,18.467828042429964
dynamic_exponential,52,5300,12.829112761334162,0.2287304070066377,14.855052279798567,13.124089479090031,18.832559215798188
dynamic_exponential,53,5400,12.786330972996904,0.21982008700163516,14.880391509328652,13.104404877694725,18.468576736799985
dynamic_exponential,54,5500,12.778392473331987,0.21128610069987358,14.842764337790047,13.17018869475891,18.345399415463884
dynamic_exponential,55,5600,12.763725083578075,0.20741371093955902,14.828009550211586,13.155378151541928,18.612247836130155
dynamic_exponential,56,5700,12.752100737523943,0.20242785647216566,14.85997897392419,13.129756893342218,18.639127510824373
dynamic_exponential,57,5800,12.752100737523943,0.20242785647216566,14.821371723602377,13.124533621049817,18.516818135748245
dynamic_exponential,58,5900,12.752100737523943,0.20242785647216566,14.854485470390207,13.146681753951722,18.577156309815848
dynamic_exponential,59,6000,12.732423593102407,0.22669226251944152,14.815014891342134,13.112583701237494,18.764793768390376
dynamic_exponential,60,6100,12.723591765715845,0.21647159432274815,14.845669242101298,13.048068497946511,18.941566060841783
dynamic_exponential,61,6200,12.717125740666953,0.21192611097102107,14.78538197265793,13.044937016024557,18.627261740981695
dynamic_exponential,62,6300,12.716470888488145,0.2125330358434842,14.747328293445275,13.06411447432715,18.788973840456876
dynamic_exponential,63,6400,12.716470888488145,0.2125330358434842,14.766800050807456,13.137165807143143,18.822814895526356
dynamic_exponential,64,6500,12.716470888488145,0.2125330358434842,14.775156980374138,13.11888245460911,18.704367194283748
dynamic_exponential,65,6600,12.709500374838502,0.2022578872205548,14.749447478782212,13.057161379595437,18.457800302951604
dynamic_exponential,66,6700,12.709390316611046,0.2022475388462062,14.73198053903435,13.082176302590927,18.59263962598691
dynamic_exponential,67,6800,12.695985109055366,0.21392226676281767,14.736656041231285,13.063689084961581,18.73860780728394
dynamic_exponential,68,6900,12.690583497301336,0.2087671787068888,14.739173615412678,13.079156988705828,18.702379423030116
dynamic_exponential,69,7000,12.685872920785156,0.20450046787708767,14.718705086686091,13.061022380469112,18.425825908930754
dynamic_exponential,70,7100,12.682246488261992,0.20234977522988812,14.712414319684438,13.054024971911659,18.608192401133753
dynamic_exponential,71,7200,12.680588053027238,0.20177165516497556,14.747986231334702,13.074906079050454,18.89811478838974
dynamic_exponential,72,7300,12.680588053027238,0.20177165516497556,14.770265155811767,13.055077874908118,18.8215066507952
dynamic_exponential,73,7400,12.673387207973102,0.21000614504003481,14.696959701172313,13.006862456646676,18.69074577377149
dynamic_exponential,74,7500,12.671614865073593,0.20883772960835728,14.745674822595294,13.01851182285562,19.01320262531675
dynamic_exponential,75,7600,12.670971615717107,0.20818318382368534,14.701687169895758,13.018668274342492,18.921133868754442
dynamic_exponential,76,7700,12.670971615717107,0.20818318382368534,14.677128429919847,13.018150773984761,18.419159937641332
dynamic_exponential,77,7800,12.667618667842564,0.2149762307804222,14.700637454844038,13.019765896308476,18.516585324922623
dynamic_exponential,78,7900,12.667618667842564,0.2149762307804222,14.67215039151407,12.983178989025877,18.816789720505433
dynamic_exponential,79,8000,12.667618667842564,0.2149762307804222,14.66231868886282,12.997917594407733,18.52840755002766
dynamic_exponential,80,8100,12.667243818345382,0.21461698871714932,14.67128424840602,13.067564468725257,19.291575311027863
dynamic_exponential,81,8200,12.667243818345382,0.21461698871714932,14.674266194594106,13.025710334014883,18.58101634178171
dynamic_exponential,82,8300,12.667243818345382,0.21461698871714932,14.65958595361595,13.024579989111274,18.903985368828092
dynamic_exponential,83,8400,12.658096974527426,0.20419047170107196,14.659767609429565,12.953608907443137,19.011573689393124
dynamic_exponential,84,8500,12.658096974527426,0.20419047170107196,14.6552327224781,12.970221547623257,18.963922816480437
